userID,top,top score,top ratio,p / n,p n score,p n ratio,anger,anticip,disgust,fear,joy,n,p,sad,sur,trust,sum emotions,total tweets,no of active days,no. of times night,least 1,least 2,least 3,least 4,least 5,least 6,least 7,most 1,most 2,most 3,most 4,most 5,most 6,most 7
anonymous499,joy,21,0.184210526,p,35,0.307017544,0.026,0.184210526,0,0.017,0.131,0.07,0.307017544,0.035,0.078,0.149,0.99722807,56,31,1,1,1,1,1,1,1,1,5,5,4,4,3,3,2
anonymous500,joy,69,0.26848249,p,70,0.272373541,0.042,0.194,0.042,0.003,0.26848249,0,0.272373541,0.003,0.05,0.12,0.994856031,47,22,20,1,1,1,1,1,1,1,6,6,4,4,3,3,3
anonymous501,joy,66,0.195845697,p,94,0.278931751,0.014,0.124,0.023,0.038,0.195845697,0.059,0.278931751,0.041,0.086,0.136,0.995777448,56,40,11,1,1,1,1,1,1,1,3,2,2,2,2,2,2
anonymous502,anticip,197,0.159643436,p,317,0.256888169,0.031,0.159643436,0.022,0.045,0.127,0.108,0.256888169,0.045,0.083,0.119,0.996531605,187,51,100,1,1,1,1,1,1,1,11,10,9,8,7,7,6
anonymous503,trust,217,0.147218453,p,357,0.2421981,0.063,0.105,0.039,0.078,0.077,0.143,0.2421981,0.058,0.045,0.147218453,0.997416554,687,60,109,1,1,1,2,2,2,2,56,54,37,36,35,33,28
anonymous504,joy,34,0.311926606,p,51,0.467889908,0,0.091,0,0,0.311926606,0.009,0.467889908,0.009,0.045,0.064,0.997816514,19,14,0,1,1,1,1,1,1,1,2,2,2,2,2,1,1
anonymous505,joy,31,0.274336283,p,31,0.274336283,0.017,0.23,0,0.008,0.274336283,0.008,0.274336283,0,0.044,0.144,0.999672566,26,25,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
anonymous506,joy,21,0.214285714,p,28,0.285714286,0,0.193,0,0.02,0.214285714,0.061,0.285714286,0.02,0.051,0.153,0.998,26,26,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous507,trust,58,0.167630058,p,85,0.24566474,0.031,0.109,0.034,0.043,0.153,0.083,0.24566474,0.054,0.075,0.167630058,0.995294798,72,54,0,1,1,1,1,1,1,1,5,5,4,2,2,2,2
anonymous508,joy,32,0.285714286,p,34,0.303571429,0,0.169,0,0,0.285714286,0,0.303571429,0.008,0.089,0.142,0.997285714,26,16,2,1,1,1,1,1,1,1,4,2,2,2,2,2,2
anonymous509,joy,129,0.126099707,p,195,0.190615836,0.076,0.092,0.049,0.082,0.126099707,0.14,0.190615836,0.085,0.044,0.111,0.995715543,150,60,35,1,1,1,1,1,1,1,8,5,4,4,4,4,4
anonymous510,joy,102,0.1632,p,181,0.2896,0.035,0.147,0.016,0.043,0.1632,0.062,0.2896,0.038,0.054,0.15,0.9978,188,50,25,1,1,1,1,1,1,2,15,12,9,7,7,7,5
anonymous511,anticip,81,0.150278293,p,145,0.269016698,0.038,0.150278293,0.024,0.042,0.089,0.141,0.269016698,0.048,0.1,0.096,0.997294991,96,49,4,1,1,1,1,1,1,1,15,12,4,3,3,3,2
anonymous512,joy,64,0.274678112,p,65,0.278969957,0.012,0.175,0.008,0.03,0.274678112,0.034,0.278969957,0.034,0.021,0.128,0.995648069,20,19,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1
anonymous513,joy,94,0.216589862,p,137,0.315668203,0.009,0.165,0.002,0.02,0.216589862,0.013,0.315668203,0.011,0.082,0.161,0.995258065,116,43,3,1,1,1,1,1,1,1,7,7,6,6,6,5,5
anonymous514,joy,48,0.24742268,p,72,0.371134021,0,0.24742268,0,0,0.24742268,0,0.371134021,0,0.005,0.128,0.998979381,31,30,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1
anonymous515,joy,41,0.209183673,p,44,0.224489796,0.051,0.091,0.025,0.051,0.209183673,0.102,0.224489796,0.045,0.081,0.117,0.996673469,58,16,3,1,1,2,2,2,2,3,10,7,5,4,4,4,4
anonymous516,joy,24,0.2,p,59,0.491666667,0,0.116,0,0,0.2,0.016,0.491666667,0.025,0.05,0.1,0.998666667,34,25,19,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous517,joy,78,0.193069307,p,116,0.287128713,0.0222,0.143,0.017,0.029,0.193069307,0.069,0.287128713,0.037,0.061,0.138,0.99639802,143,50,44,1,1,1,1,1,1,1,6,6,5,5,5,4,4
anonymous518,anticip,18,0.2,p,28,0.311111111,0.0222,0.2,0.0222,0.0222,0.1,0.144,0.311111111,0.0222,0.0444,0.111,0.999311111,105,42,4,1,1,1,1,1,1,1,11,9,9,7,5,4,4
anonymous519,anticip,36,0.118811881,p,46,0.188118812,0.082,0.118811881,0.052,0.102,0.085,0.151,0.188118812,0.066,0.049,0.102,0.995930693,90,42,24,1,1,1,1,1,1,1,7,5,5,5,5,4,4
anonymous520,anticip,199,0.175021988,p,325,0.28583993,0.023,0.175021988,0.013,0.027,0.15,0.111,0.28583993,0.029,0.093,0.09,0.996861917,208,57,4,1,1,1,1,1,1,1,9,9,9,8,7,7,7
anonymous521,joy,49,0.385826772,p,63,0.496062992,0,0.047,0,0.023,0.385826772,0,0.496062992,0,0.007,0.039,0.997889764,15,15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous522,joy,207,0.125530625,p,417,0.252880534,0.047,0.118,0.026,0.073,0.125530625,0.105,0.252880534,0.06,0.062,0.127,0.996411158,348,59,2,1,1,1,1,1,1,2,19,19,17,12,11,10,10
anonymous523,joy,52,0.18705036,p,86,0.309352518,0.046,0.151,0.017,0.028,0.18705036,0.075,0.309352518,0.028,0.039,0.115,0.995402878,33,23,9,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous524,joy,40,0.186915888,p,47,0.219626168,0.037,0.177,0.032,0.042,0.186915888,0.051,0.219626168,0.037,0.112,0.102,0.996542056,62,32,6,1,1,1,1,1,1,1,8,5,5,4,4,3,3
anonymous525,joy,376,0.180335731,p,571,0.273860911,0.038,0.11,0.023,0.053,0.180335731,0.089,0.273860911,0.053,0.057,0.118,0.995196643,390,58,53,1,1,2,2,3,3,3,26,19,13,13,13,12,12
anonymous526,joy,63,0.136956522,p,102,0.22173913,0.043,0.123,0.034,0.058,0.136956522,0.106,0.22173913,0.065,0.078,0.13,0.995695652,95,41,0,1,1,1,1,1,1,1,5,5,5,4,4,4,4
anonymous527,joy,49,0.242574257,p,73,0.361386139,0.009,0.158,0,0.004,0.242574257,0.024,0.361386139,0.014,0.039,0.143,0.994960396,13,11,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1
anonymous528,joy,72,0.240802676,p,96,0.321070234,0.006,0.207,0.006,0.03,0.240802676,0.006,0.321070234,0.006,0.103,0.07,0.99587291,63,25,14,1,1,1,1,1,1,1,5,4,4,4,4,4,4
anonymous529,joy,83,0.273026316,p,92,0.302631579,0.013,0.233,0.026,0.026,0.273026316,0.039,0.302631579,0.016,0.029,0.039,0.996657895,49,33,3,1,1,1,1,1,1,1,5,3,3,3,2,2,2
anonymous530,joy,21,0.25,p,26,0.30952381,0.035,0.166,0.011,0.011,0.25,0.059,0.30952381,0,0.011,0.142,0.99452381,18,3,0,0,0,0,0,2,7,9,9,7,2,0,0,0,0
anonymous531,disgust,463,0.11373127,n,977,0.239990174,0.062,0.062,0.11373127,0.087,0.059,0.239990174,0.163,0.083,0.026,0.1,0.995721444,876,58,237,1,1,1,3,3,3,4,52,51,38,35,34,33,33
anonymous532,joy,100,0.240963855,p,135,0.325301205,0.019,0.161,0.004,0.026,0.240963855,0.031,0.325301205,0.045,0.048,0.096,0.99626506,33,21,5,1,1,1,1,1,1,1,4,2,2,2,2,2,2
anonymous533,joy,12,0.24,p,16,0.32,0,0.24,0.02,0,0.24,0.04,0.32,0.02,0.02,0.1,1,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous534,fear,183,0.111313869,p,296,0.180048662,0.074,0.079,0.066,0.111313869,0.08,0.175,0.180048662,0.09,0.043,0.097,0.99536253,671,57,136,1,1,1,2,2,2,3,48,39,36,34,28,27,24
anonymous535,trust,880,0.124982247,p,1618,0.229796904,0.065,0.108,0.042,0.084,0.086,0.134,0.229796904,0.072,0.049,0.124982247,0.994779151,1023,51,807,1,1,1,2,3,4,4,50,47,46,46,41,41,38
anonymous536,joy,23,0.194915254,p,41,0.347457627,0.016,0.177,0.008,0.042,0.194915254,0.033,0.347457627,0.008,0.067,0.101,0.994372881,57,33,8,1,1,1,1,1,1,1,5,4,4,3,3,3,3
anonymous537,trust,544,0.21208577,p,814,0.317348928,0.011,0.136,0.008,0.026,0.205,0.02,0.317348928,0.007,0.054,0.21208577,0.996434698,104,56,9,1,1,1,1,1,1,1,2,2,2,2,2,2,2
anonymous538,joy,51,0.260204082,p,61,0.31122449,0.01,0.137,0.02,0.03,0.260204082,0.045,0.31122449,0.02,0.061,0.102,0.986428571,31,22,7,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous539,joy,121,0.23960396,p,153,0.302970297,0.009,0.158,0.011,0.017,0.23960396,0.033,0.302970297,0.009,0.069,0.146,0.994574257,65,19,17,1,1,1,1,1,1,2,10,9,9,6,4,3,3
anonymous540,anticip,23,0.273809524,p,22,0.261904762,0.011,0.273809524,0,0.011,0.261,0.011,0.261904762,0.023,0.059,0.083,0.994714286,14,8,0,1,1,1,1,1,2,2,5,2,2,1,1,1,1
anonymous541,trust,72,0.153191489,p,110,0.234042553,0.057,0.112,0.051,0.061,0.123,0.129,0.234042553,0.046,0.029,0.153191489,0.995234043,62,28,12,1,1,1,1,1,1,1,11,4,4,3,3,3,3
anonymous542,anticip,40,0.136518771,p,91,0.310580205,0.034,0.136518771,0.027,0.081,0.092,0.088,0.310580205,0.051,0.051,0.126,0.997098976,135,7,7,1,1,1,2,8,9,113,113,9,8,2,1,1,1
anonymous543,joy,194,0.236009732,p,302,0.367396594,0.03,0.116,0.002,0.006,0.236009732,0.03,0.367396594,0.009,0.052,0.148,0.996406326,62,26,0,1,1,1,1,1,2,2,7,4,4,4,4,3,3
anonymous544,joy,17,0.26984127,p,22,0.349206349,0.015,0.238,0,0,0.26984127,0,0.349206349,0,0.015,0.111,0.998047619,14,14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous545,joy,106,0.190990991,p,190,0.342342342,0.028,0.142,0.016,0.021,0.190990991,0.03,0.342342342,0.007,0.039,0.18,0.996333333,160,57,39,1,1,1,1,1,1,1,13,6,6,6,5,5,4
anonymous546,anticip,56,0.121475054,p,101,0.219088937,0.117,0.121475054,0.023,0.049,0.106,0.184,0.219088937,0.041,0.073,0.062,0.995563991,68,59,19,1,1,1,1,1,1,1,3,2,2,2,2,2,2
anonymous547,trust,809,0.118430684,n,1265,0.185185185,0.099,0.077,0.055,0.104,0.06,0.185185185,0.178,0.08,0.039,0.118430684,0.995615869,1480,60,133,3,5,5,5,5,6,6,52,48,48,45,43,43,42
anonymous548,joy,146,0.178484108,p,258,0.315403423,0.039,0.118,0.011,0.055,0.178484108,0.068,0.315403423,0.04,0.022,0.151,0.997887531,103,52,4,1,1,1,1,1,1,1,6,5,5,4,4,4,4
anonymous549,joy,70,0.255474453,p,83,0.302919708,0.021,0.116,0.007,0.018,0.255474453,0.025,0.302919708,0.087,0.065,0.098,0.995394161,32,29,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous550,joy,90,0.337078652,p,97,0.36329588,0.0112,0.018,0.003,0.0112,0.337078652,0.022,0.36329588,0.014,0.089,0.127,0.995774532,133,26,6,3,3,3,3,3,3,3,15,10,9,8,7,7,6
anonymous551,joy,104,0.175972927,p,163,0.275803723,0.03,0.157,0.023,0.038,0.175972927,0.076,0.275803723,0.025,0.069,0.126,0.99577665,166,52,18,1,1,1,1,1,1,1,10,9,8,8,8,8,6
anonymous552,joy,77,0.261016949,p,94,0.318644068,0.013,0.111,0,0.023,0.261016949,0.03,0.318644068,0.006,0.061,0.172,0.995661017,42,27,8,1,1,1,1,1,1,1,3,3,3,3,2,2,2
anonymous553,joy,45,0.234375,p,64,0.333333333,0.01,0.145,0.026,0.026,0.234375,0.057,0.333333333,0.02,0.062,0.083,0.996708333,50,32,12,1,1,1,1,1,1,1,3,3,3,3,2,2,2
anonymous554,joy,39,0.216666667,p,43,0.238888889,0.038,0.161,0.005,0.022,0.216666667,0.055,0.238888889,0.038,0.083,0.138,0.995555556,52,33,10,1,1,1,1,1,1,1,5,3,2,2,2,2,2
anonymous555,joy,82,0.171189979,p,115,0.240083507,0.048,0.125,0.045,0.05,0.171189979,0.091,0.240083507,0.035,0.048,0.144,0.997273486,116,50,22,1,1,1,1,1,1,1,8,7,6,5,4,4,4
anonymous556,joy,82,0.232294618,p,121,0.342776204,0.016,0.107,0.016,0.008,0.232294618,0.048,0.342776204,0.019,0.065,0.141,0.995070822,109,42,25,1,1,1,1,1,1,1,7,7,7,5,5,4,4
anonymous557,joy,59,0.274418605,p,64,0.297674419,0,0.265,0,0.009,0.274418605,0,0.297674419,0,0.041,0.111,0.998093023,20,19,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
anonymous558,anticip,344,0.169792695,p,597,0.294669299,0.025,0.169792695,0.016,0.041,0.169,0.074,0.294669299,0.029,0.065,0.113,0.996461994,341,57,7,1,1,2,2,2,2,2,15,15,14,12,10,10,10
anonymous559,anticip,7,0.259259259,p,13,0.481481481,0,0.259259259,0,0,0.259259259,0,0.481481481,0,0,0,1,7,3,0,0,0,0,0,1,2,4,4,2,1,0,0,0,0
anonymous560,joy,47,0.22815534,p,54,0.262135922,0.004,0.135,0.004,0.053,0.22815534,0.058,0.262135922,0.029,0.116,0.106,0.995291262,43,35,0,1,1,1,1,1,1,1,4,3,2,2,2,1,1
anonymous561,joy,32,0.222222222,p,43,0.298611111,0.006,0.138,0.006,0.027,0.222222222,0.041,0.298611111,0.034,0.041,0.18,0.993833333,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous562,fear,151,0.159957627,p,174,0.184322034,0.067,0.086,0.057,0.159957627,0.068,0.177,0.184322034,0.063,0.039,0.094,0.995279661,374,54,46,1,1,1,1,1,1,2,32,29,24,23,17,16,13
anonymous563,joy,740,0.291223928,p,974,0.383313656,0.003,0.114,0.002,0.001,0.291223928,0.007,0.383313656,0.002,0.067,0.124,0.994537584,256,51,36,1,1,1,1,1,1,1,21,13,12,12,12,10,9
anonymous564,anticip,135,0.150669643,p,239,0.266741071,0.043,0.150669643,0.025,0.059,0.128,0.087,0.266741071,0.052,0.051,0.135,0.997410714,338,60,48,2,2,2,2,3,3,3,11,10,9,9,8,8,8
anonymous565,joy,71,0.246527778,p,82,0.284722222,0.017,0.197,0.003,0.027,0.246527778,0.038,0.284722222,0.017,0.062,0.107,0.99925,46,29,34,1,1,1,1,1,1,1,6,3,3,3,3,2,2
anonymous566,surprise,2,0.333333333,p,1,0.166666667,0,0.166,0,0,0.166,0.166,0.166666667,0,0.333333333,0,0.998,18,13,6,1,1,1,1,1,1,1,4,2,2,1,1,1,1
anonymous567,trust,45,0.217391304,p,68,0.328502415,0.004,0.13,0,0.009,0.202,0.077,0.328502415,0.004,0.024,0.217391304,0.99589372,58,40,6,1,1,1,1,1,1,1,4,2,2,2,2,2,2
anonymous568,joy,41,0.17826087,p,62,0.269565217,0.052,0.117,0.017,0.043,0.17826087,0.086,0.269565217,0.043,0.047,0.143,0.995826087,40,31,2,1,1,1,1,1,1,1,4,2,2,2,2,2,2
anonymous569,joy,99,0.20754717,p,124,0.259958071,0.031,0.142,0.02,0.027,0.20754717,0.075,0.259958071,0.05,0.05,0.134,0.996505241,261,55,19,1,1,1,1,1,1,1,19,17,17,12,10,10,9
anonymous570,joy,102,0.165048544,p,177,0.286407767,0.045,0.105,0.029,0.055,0.165048544,0.082,0.286407767,0.059,0.064,0.106,0.996456311,357,59,132,1,1,1,1,1,1,1,18,17,16,14,13,13,13
anonymous571,joy,73,0.290836653,p,91,0.362549801,0.011,0.091,0,0.039,0.290836653,0.011,0.362549801,0.015,0.027,0.147,0.994386454,107,37,2,1,1,1,1,1,1,1,7,6,6,5,5,5,5
anonymous572,joy,28,0.220472441,p,39,0.307086614,0.015,0.149,0,0.023,0.220472441,0.039,0.307086614,0.031,0.086,0.125,0.995559055,43,16,31,1,1,1,1,1,1,1,7,6,4,4,4,4,3
anonymous573,joy,161,0.325252525,p,174,0.351515152,0.002,0.206,0,0.006,0.325252525,0.002,0.351515152,0,0.004,0.103,0.999767677,58,32,0,1,1,1,1,1,1,1,4,4,4,3,3,2,2
anonymous574,joy,47,0.220657277,p,52,0.244131455,0.032,0.131,0.018,0.051,0.220657277,0.061,0.244131455,0.032,0.061,0.145,0.995788732,12,12,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous575,Sadness,12,0.141176471,n,13,0.152941176,0.141,0.105,0.117,0.023,0.105,0.152941176,0.129,0.141176471,0,0.082,0.996117647,75,36,6,1,1,1,1,1,1,1,6,5,5,4,3,3,3
anonymous576,trust,42,0.267515924,p,50,0.318471338,0,0.108,0,0.019,0.203,0.076,0.318471338,0,0.006,0.267515924,0.997987261,56,22,12,1,1,1,1,1,1,1,8,7,6,4,4,3,3
anonymous577,joy,35,0.299145299,p,36,0.307692308,0,0.111,0,0,0.299145299,0,0.307692308,0.094,0.094,0.094,0.999837607,12,8,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1
anonymous578,joy,174,0.201622248,p,192,0.222479722,0.002,0.184,0.001,0.173,0.201622248,0.006,0.222479722,0.003,0.004,0.199,0.99610197,213,46,14,1,1,1,1,1,1,1,20,18,15,12,12,9,7
anonymous579,joy,501,0.276337562,p,711,0.392167678,0.004,0.18,0.002,0.011,0.276337562,0.014,0.392167678,0.011,0.008,0.098,0.99650524,198,46,22,1,1,1,1,1,1,1,15,11,10,10,9,8,8
anonymous580,trust,26,0.242990654,p,33,0.308411215,0,0.149,0,0.028,0.13,0.037,0.308411215,0.037,0.065,0.242990654,0.997401869,55,23,11,1,1,1,1,1,1,2,5,5,5,4,3,3,3
anonymous581,joy,18,0.211764706,p,29,0.341176471,0,0.011,0.105,0,0.211764706,0.105,0.341176471,0.011,0.082,0.129,0.995941176,53,14,26,1,1,1,1,1,2,2,11,9,7,6,6,4,2
anonymous582,joy,45,0.277777778,p,56,0.345679012,0.018,0.092,0.006,0.012,0.277777778,0.012,0.345679012,0.08,0.037,0.117,0.99745679,32,21,1,1,1,1,1,1,1,1,5,3,2,2,2,2,2
anonymous583,joy,118,0.304123711,p,143,0.368556701,0.023,0.067,0.02,0.028,0.304123711,0.041,0.368556701,0.03,0.023,0.092,0.996680412,163,21,19,1,1,1,1,2,2,2,34,33,20,17,8,7,6
anonymous584,joy,36,0.215568862,p,51,0.305389222,0.005,0.263,0.005,0,0.215568862,0.005,0.305389222,0.005,0.071,0.119,0.993958084,24,10,7,1,1,1,1,2,2,3,5,5,3,3,2,2,1
anonymous585,joy,35,0.251798561,p,40,0.287769784,0.007,0.172,0,0.021,0.251798561,0.014,0.287769784,0.007,0.1,0.136,0.996568345,22,13,2,1,1,1,1,1,1,2,3,3,3,2,2,2,1
anonymous586,trust,95,0.194672131,p,122,0.25,0.02,0.096,0.034,0.063,0.112,0.11,0.25,0.077,0.038,0.194672131,0.994672131,99,10,11,4,5,7,8,11,12,12,14,13,13,12,12,11,8
anonymous587,anticip,7,0.291666667,p,9,0.375,0,0.291666667,0,0.041,0.208,0,0.375,0,0,0.083,0.998666667,28,17,4,1,1,1,1,1,1,1,7,3,3,2,1,1,1
anonymous588,joy,177,0.23537234,p,187,0.248670213,0.001,0.151,0.001,0.005,0.23537234,0.005,0.248670213,0.144,0.015,0.19,0.996042553,292,58,137,1,1,1,1,2,2,2,12,11,10,10,9,9,8
anonymous589,joy,85,0.317164179,p,98,0.365671642,0,0.253,0,0,0.317164179,0,0.365671642,0,0,0.063,0.998835821,26,10,1,1,1,1,2,2,3,4,4,4,4,4,3,2,2
anonymous590,joy,45,0.330882353,p,45,0.330882353,0,0.253,0,0,0.330882353,0,0.330882353,0,0,0.063,0.977764706,30,15,2,1,1,1,1,1,1,1,13,3,2,1,1,1,1
anonymous591,joy,16,0.262295082,p,18,0.295081967,0,0.098,0,0,0.262295082,0.081,0.295081967,0.032,0.081,0.147,0.996377049,19,16,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous592,joy,22,0.328358209,p,22,0.328358209,0,0.014,0,0,0.328358209,0,0.328358209,0,0.104,0.223,0.997716418,9,2,9,0,0,0,0,0,1,8,8,1,0,0,0,0,0
anonymous593,joy,95,0.247395833,p,105,0.2734375,0.015,0.135,0.013,0.018,0.247395833,0.049,0.2734375,0.083,0.072,0.091,0.996833333,49,18,20,1,1,1,1,1,1,1,11,6,5,4,4,3,3
anonymous594,joy,42,0.344262295,p,41,0.336065574,0,0.172,0,0,0.344262295,0,0.336065574,0.008,0.024,0.114,0.998327869,11,11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous595,joy,32,0.189349112,p,55,0.325443787,0.011,0.13,0.011,0.023,0.189349112,0.041,0.325443787,0.041,0.076,0.147,0.994792899,124,50,31,1,1,1,1,1,1,1,6,5,5,5,4,4,4
anonymous596,trust,717,0.144033748,p,998,0.200482121,0.064,0.113,0.039,0.094,0.069,0.161,0.200482121,0.065,0.047,0.144033748,0.99651587,1748,59,47,2,2,5,6,9,10,10,77,62,59,55,54,54,53
anonymous597,joy,38,0.214689266,p,45,0.254237288,0.05,0.135,0.028,0.016,0.214689266,0.039,0.254237288,0.028,0.101,0.129,0.994926554,17,15,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1
anonymous598,Sadness,86,0.097838453,n,146,0.166097838,0.084,0.036,0.16,0.084,0.086,0.166097838,0.13,0.097838453,0.064,0.088,0.995936291,78,47,8,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous599,joy,97,0.246819338,p,106,0.269720102,0.002,0.16,0,0.002,0.246819338,0.025,0.269720102,0.038,0.089,0.165,0.99753944,39,4,1,0,0,0,5,8,9,17,17,9,8,5,0,0,0
anonymous600,joy,76,0.258064516,p,96,0.258064516,0.008,0.155,0.002,0.002,0.258064516,0.204,0.258064516,0.008,0.15,0.201,1.246129032,82,36,14,1,1,1,1,1,1,1,6,6,5,4,4,4,4
anonymous601,anticip,15,0.357142857,p,11,0.261904762,0.023,0.357142857,0.023,0,0.142,0,0.261904762,0.095,0.047,0.047,0.996047619,13,13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous602,joy,11,0.25,p,12,0.272727273,0.022,0.09,0,0.045,0.25,0.022,0.272727273,0.045,0.045,0.204,0.995727273,10,7,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1
anonymous603,anticip,5,0.333333333,p,5,0.333333333,0,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0,1,53,13,10,1,1,2,2,2,3,4,9,8,8,5,4,4,4
anonymous604,Joy,85,0.263157895,p,104,0.321981424,0.006,0.145,0.003,0.006,0.263157895,0.021,0.321981424,0.006,0.077,0.148,0.997139319,172,45,5,1,1,1,1,1,1,1,9,9,8,8,8,7,7
anonymous605,surprise,59,0.204152249,p,66,0.228373702,0.1003,0.121,0.1003,0,0.121,0.006,0.228373702,0.003,0.204152249,0.114,0.998125952,66,18,12,1,1,1,1,1,1,1,21,13,11,3,3,2,2
anonymous606,Sadness,36,0.12,p,60,0.2,0.066,0.086,0.05,0.08,0.096,0.126,0.2,0.12,0.066,0.106,0.996,82,41,9,1,1,1,1,1,1,1,9,6,4,4,3,3,3
anonymous607,Joy,38,0.215909091,p,58,0.329545455,0,0.181,0.034,0,0.215909091,0.068,0.329545455,0.039,0.051,0.079,0.997454545,12,5,0,0,0,1,1,1,3,6,6,3,1,1,1,0,0
anonymous608,Joy,56,0.174454829,p,88,0.274143302,0.043,0.143,0.021,0.059,0.174454829,0.037,0.274143302,0.062,0.049,0.133,0.995598131,66,31,7,1,1,1,2,2,2,2,4,4,4,3,2,2,2
anonymous609,joy,84,0.1640625,p,155,0.302734375,0.064,0.128,0.021,0.042,0.1640625,0.072,0.302734375,0.037,0.05,0.115,0.995796875,147,49,20,1,1,1,1,1,1,1,11,8,6,6,6,6,6
anonymous610,Joy,60,0.288461538,p,67,0.322115385,0,0.125,0.033,0.004,0.288461538,0.038,0.322115385,0,0.091,0.096,0.997576923,34,6,0,0,1,3,3,5,7,15,15,7,3,3,1,0,0
anonymous611,joy,46,0.262857143,p,55,0.314285714,0.011,0.142,0.005,0.005,0.262857143,0.034,0.314285714,0.017,0.045,0.16,0.996142857,16,13,5,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous612,joy,35,0.154867257,p,45,0.199115044,0.061,0.088,0.053,0.048,0.154867257,0.128,0.199115044,0.097,0.048,0.119,0.995982301,45,26,8,1,1,1,1,1,1,1,4,3,3,3,3,3,2
anonymous613,anticip,185,0.126625599,p,326,0.223134839,0.056,0.126625599,0.037,0.08,0.117,0.13,0.223134839,0.057,0.046,0.124,0.996760438,1448,56,42,1,2,4,4,5,5,6,116,98,64,58,50,48,46
anonymous614,surprise,36,0.227848101,p,23,0.14556962,0.05,0.056,0.012,0.088,0.126,0.075,0.14556962,0.037,0.227848101,0.177,0.994417722,29,22,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2
anonymous615,Sadness,22,0.328358209,p,24,0.358208955,0.014,0.104,0.014,0.059,0.059,0.044,0.358208955,0.328358209,0.014,0,0.994567164,52,11,0,1,1,2,2,2,2,2,34,2,2,2,2,2,2
anonymous616,joy,33,0.194117647,p,42,0.247058824,0.029,0.17,0.017,0.035,0.194117647,0.058,0.247058824,0.047,0.076,0.123,0.996176471,29,27,7,1,1,1,1,1,1,1,2,2,1,1,1,1,1
anonymous617,joy,77,0.208108108,p,115,0.310810811,0.043,0.11,0.016,0.037,0.208108108,0.043,0.310810811,0.037,0.056,0.137,0.997918919,71,34,19,1,1,1,1,1,1,1,7,5,4,4,3,3,3
anonymous618,joy,23,0.26744186,p,29,0.337209302,0.011,0.127,0.011,0.023,0.26744186,0.023,0.337209302,0.058,0.046,0.093,0.996651163,17,13,5,1,1,1,1,1,1,1,3,2,2,1,1,1,1
anonymous619,anticip,6,0.25,p,6,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0.25,1,8,3,2,0,0,0,0,1,3,4,4,3,1,0,0,0,0
anonymous620,joy,28,0.237288136,p,43,0.36440678,0.008,0.161,0.016,0.016,0.237288136,0.025,0.36440678,0.025,0.042,0.101,0.995694915,27,14,1,1,1,1,1,2,2,2,3,3,3,2,2,2,2
anonymous621,joy,49,0.275280899,p,66,0.370786517,0,0.23,0,0,0.275280899,0,0.370786517,0,0.016,0.106,0.998067416,29,19,2,1,1,1,1,1,1,1,5,3,2,2,2,2,1
anonymous622,joy,28,0.210526316,p,35,0.263157895,0.045,0.127,0.015,0.052,0.210526316,0.052,0.263157895,0.052,0.052,0.127,0.995684211,22,20,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1
anonymous623,trust,29,0.557692308,p,13,0.25,0,0.019,0,0,0.134,0,0.25,0,0.038,0.557692308,0.998692308,59,33,16,1,1,1,1,1,1,1,5,5,4,3,3,3,2
anonymous624,joy,47,0.193415638,p,76,0.312757202,0.008,0.185,0.012,0.02,0.193415638,0.065,0.312757202,0.02,0.053,0.127,0.99617284,154,42,17,1,1,1,1,1,1,1,18,8,7,7,7,7,6
anonymous625,anticip,21,0.24137931,p,28,0.32183908,0.011,0.24137931,0,0.034,0.206,0.011,0.32183908,0.011,0.068,0.091,0.995218391,37,22,11,1,1,1,1,1,1,1,5,4,3,2,2,2,2
